FIPS,Fuel Type
484717903001,Electricity
484717903002,Electricity
484717903003,Electricity
484717903004,Electricity
484717903005,Electricity
484717904001,Electricity
484717904002,Gas
484717904003,Gas
484717904004,Electricity
484717905001,Gas
484717905002,Electricity
484717905003,Electricity
484717905004,Electricity
484717906001,Electricity
484717906002,Electricity
484717906003,Electricity
484717906004,Electricity
484717907001,Electricity
484717907002,Electricity
484717907003,Electricity
484717907004,Electricity
484717908001,Electricity
484717908002,Electricity
484717908003,Electricity
484717908004,Electricity
484736801001,Gas
484736802001,Electricity
484736802002,Electricity
484736802003,Electricity
484736802004,Electricity
484736803001,Electricity
484736803002,Electricity
484736803003,Electricity
484736803004,Electricity
484736803005,Electricity
484736804001,Gas
484736805001,Electricity
484736805002,Electricity
484736805003,Electricity
484736805004,Electricity
484736805005,Electricity
484736806001,Electricity
484736806002,Electricity
484736806003,Electricity
484759501001,Gas
484759501002,Electricity
484759501003,Electricity
484759502001,Electricity
484759502002,Electricity
484759502003,Electricity
484759502004,Gas
484759503001,Electricity
484759503002,Electricity
484759503003,Gas
484771701001,Electricity
484771701002,Electricity
484771701003,Electricity
484771702001,Electricity
484771702002,Electricity
484771702003,Electricity
484771702004,Electricity
484771703001,Electricity
484771703002,Electricity
484771703003,Electricity
484771704001,Electricity
484771704002,Electricity
484771704003,Electricity
484771704004,Electricity
484771705001,Electricity
484771705002,Electricity
484771705003,Gas
484771705004,Electricity
484771705005,Electricity
484771705006,Electricity
484771706001,Gas
484771706002,Electricity
484771706003,Electricity
484771706004,Electricity
484790001011,Electricity
484790001012,Electricity
484790001013,Electricity
484790001014,Electricity
484790001051,Electricity
484790001052,Electricity
484790001061,Electricity
484790001062,Electricity
484790001063,Electricity
484790001071,Electricity
484790001072,Electricity
484790001081,Electricity
484790001082,Electricity
484790001091,Electricity
484790001092,Electricity
484790002001,Electricity
484790002002,Electricity
484790002003,Electricity
484790002004,Electricity
484790003001,Electricity
484790003002,Electricity
484790006011,Electricity
484790006012,Electricity
484790006013,Electricity
484790006021,Electricity
484790006022,Electricity
484790007001,Electricity
484790007002,Electricity
484790008001,Electricity
484790008002,Electricity
484790008003,Electricity
484790009011,Electricity
484790009012,Electricity
484790009013,Electricity
484790009014,Electricity
484790009031,Electricity
484790009032,Electricity
484790009041,Electricity
484790009042,Electricity
484790009043,Electricity
484790010011,Electricity
484790010012,Electricity
484790010013,Electricity
484790010031,Electricity
484790010041,Electricity
484790010042,Electricity
484790011011,Electricity
484790011012,Electricity
484790011031,Electricity
484790011032,Electricity
484790011041,Electricity
484790011042,Electricity
484790011051,Electricity
484790011052,Electricity
484790012011,Electricity
484790012012,Electricity
484790012013,Electricity
484790012021,Electricity
484790012022,Electricity
484790013001,Electricity
484790013002,Electricity
484790013003,Electricity
484790014011,Electricity
484790014012,Electricity
484790014013,Electricity
484790014021,Electricity
484790014022,Electricity
484790015011,Electricity
484790015012,Electricity
484790015021,Electricity
484790015022,Electricity
484790015023,Electricity
484790016011,Electricity
484790016012,Electricity
484790016013,Electricity
484790016021,Electricity
484790016022,Electricity
484790017061,Electricity
484790017062,Electricity
484790017063,Electricity
484790017064,Electricity
484790017091,Electricity
484790017092,Electricity
484790017093,Electricity
484790017101,Electricity
484790017111,Electricity
484790017112,Electricity
484790017121,Electricity
484790017122,Electricity
484790017131,Electricity
484790017132,Electricity
484790017141,Electricity
484790017142,Electricity
484790017151,Electricity
484790017152,Electricity
484790017161,Electricity
484790017162,Electricity
484790017163,Electricity
484790017171,Electricity
484790017172,Electricity
484790017181,Electricity
484790017182,Electricity
484790017191,Electricity
484790017192,Electricity
484790017201,Electricity
484790017202,Electricity
484790017211,Electricity
484790017212,Electricity
484790017221,Electricity
484790017222,Electricity
484790018061,Electricity
484790018062,Electricity
484790018071,Electricity
484790018072,Electricity
484790018073,Electricity
484790018081,Electricity
484790018082,Electricity
484790018083,Electricity
484790018091,Electricity
484790018092,Electricity
484790018101,Electricity
484790018102,Electricity
484790018111,Electricity
484790018112,Electricity
484790018121,Electricity
484790018122,Electricity
484790018131,Electricity
484790018141,Electricity
484790018142,Electricity
484790018151,Electricity
484790018152,Electricity
484790018161,Electricity
484790018162,Electricity
484790018171,Electricity
484790018172,Electricity
484790018173,Electricity
484790018181,Electricity
484790019001,Electricity
484790019002,Electricity
484790019003,Electricity
484799800001,Electricity
484817401001,Electricity
484817401002,Gas
484817401003,Electricity
484817401004,Electricity
484817401005,Gas
484817402001,Gas
484817402002,Electricity
484817403001,Gas
484817403002,Electricity
484817404001,Electricity
484817404002,Electricity
484817404003,Gas
484817404004,Electricity
484817404005,Electricity
484817404006,Gas
484817405001,Electricity
484817405002,Electricity
484817406001,Electricity
484817406002,Gas
484817406003,Electricity
484817407001,Electricity
484817408001,Electricity
484817408002,Electricity
484817408003,Electricity
484817409001,Electricity
484817409002,Electricity
484817409003,Electricity
484817409004,Electricity
484817409005,Gas
484817410001,Gas
484817410002,Gas
484817410003,Electricity
484817410004,Electricity
484817411001,Electricity
484817411002,Electricity
484839501001,Gas
484839501002,Gas
484839503001,Gas
484839503002,Gas
484839503003,Gas
484850101001,Electricity
484850101002,Gas
484850102001,Electricity
484850104001,Electricity
484850104002,Electricity
484850104003,Electricity
484850106001,Gas
484850106002,Gas
484850107001,Gas
484850107002,Gas
484850107003,Gas
484850108001,Gas
484850108002,Gas
484850109001,Electricity
484850109002,Gas
484850110001,Gas
484850110002,Gas
484850110003,Electricity
484850111001,Gas
484850111002,Gas
484850112001,Electricity
484850112002,Electricity
484850113001,Electricity
484850114001,Gas
484850114002,Gas
484850115001,Gas
484850115002,Electricity
484850115003,Gas
484850116001,Electricity
484850116002,Electricity
484850117001,Electricity
484850117002,Gas
484850118001,Gas
484850118002,Gas
484850119001,Gas
484850119002,Electricity
484850119003,Electricity
484850120001,Gas
484850120002,Electricity
484850120003,Electricity
484850120004,Electricity
484850120005,Electricity
484850121001,Electricity
484850121002,Gas
484850122001,Gas
484850122002,Gas
484850122003,Electricity
484850122004,Electricity
484850123001,Electricity
484850123002,Electricity
484850123003,Electricity
484850124001,Gas
484850124002,Gas
484850124003,Electricity
484850124004,Electricity
484850126001,Gas
484850126002,Gas
484850126003,Gas
484850127001,Gas
484850127002,Electricity
484850127003,Gas
484850128001,Electricity
484850128002,Gas
484850128003,Gas
484850128004,Electricity
484850129001,Electricity
484850129002,Electricity
484850130001,Electricity
484850130002,Gas
484850130003,Gas
484850131001,Electricity
484850131002,Gas
484850131003,Electricity
484850131004,Gas
484850131005,Electricity
484850132001,Electricity
484850132002,Electricity
484850132003,Gas
484850132004,Electricity
484850132005,Gas
484850133001,Gas
484850134011,Electricity
484850134012,Electricity
484850134013,Gas
484850135011,Gas
484850135012,Gas
484850135013,Gas
484850135014,Gas
484850135015,Gas
484850135021,Electricity
484850135022,Electricity
484850135023,Gas
484850135024,Electricity
484850136001,Electricity
484850136002,Gas
484850136003,Gas
484850136004,Electricity
484850136005,Gas
484850136006,Gas
484850137001,Gas
484850137002,Gas
484850137003,Gas
484850138001,Electricity
484850138002,Electricity
484850138003,Electricity
484859800001,Gas
484879503001,Electricity
484879503002,Electricity
484879505001,Electricity
484879505002,Gas
484879505003,Electricity
484879506001,Gas
484879506002,Gas
484879506003,Gas
484879506004,Electricity
484879507001,Gas
484879507002,Electricity
484879507003,Electricity
484899503001,Electricity
484899503002,Electricity
484899503003,Electricity
484899503004,Electricity
484899504001,Electricity
484899504002,Electricity
484899504003,Electricity
484899504004,Electricity
484899504005,Electricity
484899505001,Electricity
484899505002,Electricity
484899506001,Electricity
484899506002,Electricity
484899507001,Electricity
484899507002,Electricity
484899900000,Gas
484910201051,Gas
484910201052,Gas
484910201053,Gas
484910201061,Electricity
484910201062,Electricity
484910201071,Gas
484910201072,Gas
484910201073,Gas
484910201081,Electricity
484910201082,Electricity
484910201083,Electricity
484910201091,Gas
484910201092,Electricity
484910201093,Electricity
484910201101,Gas
484910201102,Gas
484910201103,Gas
484910201111,Gas
484910201112,Gas
484910201121,Electricity
484910201122,Electricity
484910201131,Electricity
484910201132,Gas
484910201141,Electricity
484910201142,Gas
484910201143,Gas
484910201151,Gas
484910201152,Gas
484910202011,Electricity
484910202012,Electricity
484910202021,Electricity
484910202022,Electricity
484910202023,Electricity
484910202031,Gas
484910202032,Gas
484910202041,Electricity
484910202042,Electricity
484910202043,Electricity
484910202044,Electricity
484910203011,Electricity
484910203012,Electricity
484910203013,Electricity
484910203021,Gas
484910203022,Electricity
484910203101,Gas
484910203102,Gas
484910203111,Electricity
484910203112,Gas
484910203121,Electricity
484910203122,Electricity
484910203123,Electricity
484910203124,Electricity
484910203131,Gas
484910203132,Gas
484910203133,Electricity
484910203134,Electricity
484910203141,Gas
484910203142,Electricity
484910203143,Gas
484910203151,Gas
484910203152,Gas
484910203161,Gas
484910203162,Electricity
484910203171,Electricity
484910203172,Electricity
484910203181,Gas
484910203182,Electricity
484910203183,Gas
484910203191,Gas
484910203192,Gas
484910203201,Gas
484910203202,Gas
484910203203,Electricity
484910203204,Gas
484910203211,Gas
484910203212,Electricity
484910203221,Gas
484910203222,Gas
484910203223,Gas
484910203224,Electricity
484910203231,Electricity
484910203232,Gas
484910203241,Gas
484910203242,Electricity
484910203243,Gas
484910203251,Electricity
484910203252,Gas
484910203261,Gas
484910203262,Gas
484910203271,Electricity
484910203272,Electricity
484910203281,Gas
484910203282,Gas
484910203283,Gas
484910204031,Gas
484910204032,Electricity
484910204041,Gas
484910204042,Gas
484910204051,Electricity
484910204052,Gas
484910204053,Electricity
484910204054,Electricity
484910204061,Electricity
484910204062,Electricity
484910204081,Electricity
484910204082,Electricity
484910204083,Electricity
484910204091,Electricity
484910204092,Electricity
484910204101,Gas
484910204102,Electricity
484910204103,Gas
484910204104,Electricity
484910204111,Gas
484910204112,Gas
484910204113,Gas
484910205031,Gas
484910205032,Electricity
484910205033,Electricity
484910205041,Electricity
484910205042,Gas
484910205043,Electricity
484910205044,Electricity
484910205051,Gas
484910205052,Gas
484910205061,Gas
484910205062,Gas
484910205063,Gas
484910205071,Electricity
484910205072,Gas
484910205081,Electricity
484910205082,Gas
484910205091,Gas
484910205092,Gas
484910205093,Gas
484910205101,Gas
484910205102,Gas
484910205103,Gas
484910205104,Electricity
484910206021,Gas
484910206022,Electricity
484910206023,Gas
484910206031,Gas
484910206032,Gas
484910206033,Gas
484910206041,Gas
484910206042,Gas
484910206051,Gas
484910206052,Gas
484910207011,Electricity
484910207012,Electricity
484910207031,Electricity
484910207032,Electricity
484910207033,Gas
484910207034,Electricity
484910207041,Electricity
484910207042,Gas
484910207043,Electricity
484910207061,Gas
484910207062,Gas
484910207071,Gas
484910207072,Electricity
484910207081,Gas
484910207082,Gas
484910207083,Gas
484910208031,Electricity
484910208032,Electricity
484910208033,Gas
484910208041,Electricity
484910208042,Gas
484910208043,Gas
484910208044,Gas
484910208045,Gas
484910208051,Electricity
484910208052,Electricity
484910208053,Electricity
484910208061,Electricity
484910208062,Gas
484910208071,Gas
484910208072,Gas
484910208073,Electricity
484910208074,Electricity
484910208081,Electricity
484910208082,Electricity
484910208091,Electricity
484910208092,Gas
484910208093,Electricity
484910209001,Electricity
484910209002,Electricity
